Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_Dropdown_SearchOrQuoteFor""))",Chrome 115.0.0.0,,,2024-04-12 02:20:48,2024-04-12 02:20:48,0.653s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_TypeList_Individual""))",Chrome 115.0.0.0,,,2024-04-12 02:20:48,2024-04-12 02:20:49,0.606s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_FirstName""), ""Auto_FirstName"")",Chrome 115.0.0.0,,,2024-04-12 02:20:49,2024-04-12 02:20:50,0.971s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_LastName""), ""LastName"" + RandomStringUtils.randomAlphabetic(5))",Chrome 115.0.0.0,,,2024-04-12 02:20:50,2024-04-12 02:20:51,0.952s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_ZipCode""), ""52246"")",Chrome 115.0.0.0,,,2024-04-12 02:20:51,2024-04-12 02:20:52,0.853s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_Button_CreateNewAcc""))",Chrome 115.0.0.0,,,2024-04-12 02:20:52,2024-04-12 02:20:52,0.640s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_AccInfo_SubTitle_AddNewAcc""), ""Add a New Account"")",Chrome 115.0.0.0,,,2024-04-12 02:20:52,2024-04-12 02:20:53,1.022s,PASSED
"mouseOver(findTestObject(""Object Repository/Portal/Portal_AccountInfo_Dropdown_ProducerCode""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:20:53,2024-04-12 02:20:54,0.723s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_Address""), ""919 Highway 1 W"")",Chrome 115.0.0.0,,,2024-04-12 02:20:54,2024-04-12 02:20:55,0.960s,PASSED
"sendKeys(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_Address""), Keys.chord(SPACE))",Chrome 115.0.0.0,,,2024-04-12 02:20:55,2024-04-12 02:20:56,0.856s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_TypeList_1stAddress""), OPTIONAL)",Chrome 115.0.0.0,,,2024-04-12 02:20:56,2024-04-12 02:20:57,0.762s,PASSED
waitForPageLoad(10),Chrome 115.0.0.0,,,2024-04-12 02:20:57,2024-04-12 02:20:57,0.025s,PASSED
"mouseOver(findTestObject(""Object Repository/Portal/Portal_AccountInfo_Dropdown_ProducerCode""))",Chrome 115.0.0.0,,,2024-04-12 02:20:57,2024-04-12 02:20:57,0.739s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccountInfo_Dropdown_ProducerCode""))",Chrome 115.0.0.0,,,2024-04-12 02:20:57,2024-04-12 02:20:58,0.562s,PASSED
"mouseOver(findTestObject(""Object Repository/Portal/Portal_AccInfo_TypeList_2059HouseCode""))",Chrome 115.0.0.0,,,2024-04-12 02:20:58,2024-04-12 02:20:59,0.692s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_TypeList_2059HouseCode""))",Chrome 115.0.0.0,,,2024-04-12 02:20:59,2024-04-12 02:20:59,0.591s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_Button_AddAccount""))",Chrome 115.0.0.0,,,2024-04-12 02:20:59,2024-04-12 02:21:00,0.586s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_StandardizeAddress_Button_Continue""))",Chrome 115.0.0.0,,,2024-04-12 02:21:00,2024-04-12 02:21:01,0.845s,PASSED
"AccountNumber = getText(findTestObject(""Portal/Portal_NewAccountCreated_Label_AccountNum""))",Chrome 115.0.0.0,,,2024-04-12 02:21:01,2024-04-12 02:21:02,1.136s,PASSED
"click(findTestObject(""Portal/Portal_NewAccountCreated_Button_Continue""))",Chrome 115.0.0.0,,,2024-04-12 02:21:02,2024-04-12 02:21:03,0.618s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PolicyDetails_Dropdown_OrgType""))",Chrome 115.0.0.0,,,2024-04-12 02:21:03,2024-04-12 02:21:06,3.279s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PolDetails_OrgType_TypeList_Individual""))",Chrome 115.0.0.0,,,2024-04-12 02:21:06,2024-04-12 02:21:06,0.611s,PASSED
"mouseOver(findTestObject(""Object Repository/Portal/Portal_PolDetails_TextBox_SSN""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:21:06,2024-04-12 02:21:07,0.743s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PolDetails_TextBox_SSN""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:21:07,2024-04-12 02:21:08,0.605s,PASSED
"sendKeys(findTestObject(""Object Repository/Portal/Portal_PolDetails_TextBox_SSN""), Keys.chord(""123456789""))",Chrome 115.0.0.0,,,2024-04-12 02:21:08,2024-04-12 02:21:09,0.765s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PolicyDetails_Button_Save""))",Chrome 115.0.0.0,,,2024-04-12 02:21:09,2024-04-12 02:21:09,0.664s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:21:09,2024-04-12 02:21:11,1.507s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_NextLoc""))",Chrome 115.0.0.0,,,2024-04-12 02:21:11,2024-04-12 02:21:11,0.580s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_Loc_Header_Loc""), ""Step 3: Locations"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:21:11,2024-04-12 02:21:24,12.455s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Loc_Header_Loc""), ""Step 3: Locations"")",Chrome 115.0.0.0,,,2024-04-12 02:21:24,2024-04-12 02:21:24,0.492s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_MaxNumOfEmp""), ""51"")",Chrome 115.0.0.0,,,2024-04-12 02:21:24,2024-04-12 02:21:25,0.934s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_WorkClassification""))",Chrome 115.0.0.0,,,2024-04-12 02:21:25,2024-04-12 02:21:26,0.886s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Loc_WorkClassification_TypeList_0005""))",Chrome 115.0.0.0,,,2024-04-12 02:21:26,2024-04-12 02:21:27,0.722s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_TotalPayroll""), ""5000"")",Chrome 115.0.0.0,,,2024-04-12 02:21:27,2024-04-12 02:21:28,1.083s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_FullTimeEmployees""), ""10"")",Chrome 115.0.0.0,,,2024-04-12 02:21:28,2024-04-12 02:21:29,0.917s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_PartTimeEmployees""), ""10"")",Chrome 115.0.0.0,,,2024-04-12 02:21:29,2024-04-12 02:21:30,1.025s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Loc_Button_Save""))",Chrome 115.0.0.0,,,2024-04-12 02:21:30,2024-04-12 02:21:30,0.672s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:21:30,2024-04-12 02:21:32,1.144s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_NextStateCov""))",Chrome 115.0.0.0,,,2024-04-12 02:21:32,2024-04-12 02:21:32,0.599s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_Cov_Header_Coverages""), ""Step 4: Coverages"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:21:32,2024-04-12 02:21:45,12.744s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Cov_Header_Coverages""), ""Step 4: Coverages"")",Chrome 115.0.0.0,,,2024-04-12 02:21:45,2024-04-12 02:21:45,0.431s,PASSED
"click(findTestObject(""Portal/Portal_StateCov_Chkbox_ExpRating""))",Chrome 115.0.0.0,,,2024-04-12 02:21:45,2024-04-12 02:21:46,0.599s,PASSED
"setText(findTestObject(""Portal/Portal_StateCov_input_ExpRating""), ""3.22"")",Chrome 115.0.0.0,,,2024-04-12 02:21:46,2024-04-12 02:21:48,2.285s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_StateCov_Button_NextLineCov""))",Chrome 115.0.0.0,,,2024-04-12 02:21:48,2024-04-12 02:21:49,0.593s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_LineCov_button_NextSupplementalQues""))",Chrome 115.0.0.0,,,2024-04-12 02:21:49,2024-04-12 02:21:51,2.539s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Supplemental_CheckBox_IhaveReviewed""))",Chrome 115.0.0.0,,,2024-04-12 02:21:51,2024-04-12 02:21:53,1.859s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:21:53,2024-04-12 02:21:56,2.673s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_NextQuote""))",Chrome 115.0.0.0,,,2024-04-12 02:21:56,2024-04-12 02:21:56,0.495s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_Quote_Header_Quote""), ""Step 6: Quote"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:21:56,2024-04-12 02:22:22,25.879s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Quote_Header_Quote""), ""Step 6: Quote"")",Chrome 115.0.0.0,,,2024-04-12 02:22:22,2024-04-12 02:22:23,0.507s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Portal/Portal_Quote_Label_SubmissionNum""), 30)",Chrome 115.0.0.0,,,2024-04-12 02:22:23,2024-04-12 02:22:23,0.447s,PASSED
"SubmissionNumber = getText(findTestObject(""Object Repository/Portal/Portal_Quote_Label_SubmissionNum""))",Chrome 115.0.0.0,,,2024-04-12 02:22:23,2024-04-12 02:22:24,0.442s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:22:24,2024-04-12 02:22:26,2.011s,PASSED
"click(findTestObject(""Portal/Portal_Quote_Button_NextAdditionalInfo""))",Chrome 115.0.0.0,,,2024-04-12 02:22:26,2024-04-12 02:22:26,0.563s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 7: Additional Info"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:22:26,2024-04-12 02:22:40,14.071s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 7: Additional Info"")",Chrome 115.0.0.0,,,2024-04-12 02:22:40,2024-04-12 02:22:41,0.446s,PASSED
"setText(findTestObject(""Portal/Portal_AddInfo_TextArea_DescriptionOfOp""), ""Individual"")",Chrome 115.0.0.0,,,2024-04-12 02:22:41,2024-04-12 02:22:42,1.123s,PASSED
"setText(findTestObject(""Portal/Portal_AccAndInsCont_TextBox_FirstName""), ""AccAndIns_FirstName"")",Chrome 115.0.0.0,,,2024-04-12 02:22:42,2024-04-12 02:22:43,1.106s,PASSED
"setText(findTestObject(""Portal/Portal_AccAndInsCont_TextBox_LastName""), ""LastName"" + RandomStringUtils.randomAlphabetic(5))",Chrome 115.0.0.0,,,2024-04-12 02:22:43,2024-04-12 02:22:44,0.977s,PASSED
"sendKeys(findTestObject(""Portal/Portal_AccAndIns_TextBox_PhoneNum""), Keys.chord(""8567123411""))",Chrome 115.0.0.0,,,2024-04-12 02:22:44,2024-04-12 02:22:45,0.533s,PASSED
"click(findTestObject(""Portal/Portal_Common_Button_Save""))",Chrome 115.0.0.0,,,2024-04-12 02:22:45,2024-04-12 02:22:45,0.549s,PASSED
"setText(findTestObject(""Portal/Portal_AccInfo_TextBox_FirstName""), ""Test"")",Chrome 115.0.0.0,,,2024-04-12 02:22:45,2024-04-12 02:22:46,1.035s,PASSED
"setText(findTestObject(""Portal/Portal_AccInfo_TextBox_LastName""), ""Person"")",Chrome 115.0.0.0,,,2024-04-12 02:22:46,2024-04-12 02:22:47,0.948s,PASSED
"setText(findTestObject(""Portal/Portal_FirstCall_TextBox_EmailAddress""), ""ssomasundaram@hastingsmutual.com"")",Chrome 115.0.0.0,,,2024-04-12 02:22:47,2024-04-12 02:22:48,1.217s,PASSED
"setText(findTestObject(""Portal/Portal_AdditionalInfo_input_IA_BureauID""), ""756787655"")",Chrome 115.0.0.0,,,2024-04-12 02:22:48,2024-04-12 02:22:49,1.073s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:22:49,2024-04-12 02:22:52,2.376s,PASSED
"click(findTestObject(""Portal/Portal_Common_Button_NextReview""))",Chrome 115.0.0.0,,,2024-04-12 02:22:52,2024-04-12 02:22:52,0.446s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:22:52,2024-04-12 02:23:12,19.538s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"")",Chrome 115.0.0.0,,,2024-04-12 02:23:12,2024-04-12 02:23:12,0.495s,PASSED
"comment(""User should be able to quote the submission in Portal"")",Chrome 115.0.0.0,,,2024-04-12 02:23:12,2024-04-12 02:23:12,0.003s,PASSED
SubmissionNumber = SubmissionNumber,Chrome 115.0.0.0,,,2024-04-12 02:23:12,2024-04-12 02:23:12,0.001s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:23:12,2024-04-12 02:23:14,1.752s,PASSED
"comment(""Login to PC and approve UW issues"")",Chrome 115.0.0.0,,,2024-04-12 02:23:14,2024-04-12 02:23:14,0.003s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_Login""), [""PC_Username"":PC_Username, ""PC_Password"":PC_Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:23:14,2024-04-12 02:24:07,52.564s,PASSED
"SubmissionNumber = SubmissionNumber.replace(""Quote No. "", """")",Chrome 115.0.0.0,,,2024-04-12 02:24:07,2024-04-12 02:24:07,0.001s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_SearchSubmission""), [""SubmissionNumber"":SubmissionNumber], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:24:07,2024-04-12 02:24:09,2.589s,PASSED
"click(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_Common_LeftPanel_RiskAnalysis""))",Chrome 115.0.0.0,,,2024-04-12 02:24:09,2024-04-12 02:24:10,1.315s,PASSED
"verifyElementText(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_Common_Label_Title""), ""Risk Analysis"")",Chrome 115.0.0.0,,,2024-04-12 02:24:10,2024-04-12 02:24:12,1.159s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_RiskAnalysisScreen_ApproveUWIssues""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:24:12,2024-04-12 02:24:28,16.050s,PASSED
"click(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_Common_Button_ReleaseLock""), OPTIONAL)",Chrome 115.0.0.0,,,2024-04-12 02:24:28,2024-04-12 02:25:01,33.522s,PASSED
"selectOptionByLabel(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_UWActivity_Dropdown_AssignTo""), ""Test Processor3 (Renewal Com Proc)"", false, OPTIONAL)",Chrome 115.0.0.0,,,2024-04-12 02:25:01,2024-04-12 02:25:35,33.710s,PASSED
"click(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_UWActivity_Button_Release""), OPTIONAL)",Chrome 115.0.0.0,,,2024-04-12 02:25:35,2024-04-12 02:26:08,33.566s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:26:08,2024-04-12 02:26:09,0.896s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_LogOut""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:26:09,2024-04-12 02:26:11,1.989s,PASSED
"callTestCase(findTestCase(""Portal_Pages/Portal_CommonScreens/Portal_Login""), [""Portal_Username"":Portal_Username, ""Portal_Password"":Portal_Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:26:11,2024-04-12 02:27:10,58.490s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Tab_Quote""))",Chrome 115.0.0.0,,,2024-04-12 02:27:10,2024-04-12 02:27:17,7.487s,PASSED
"comment(""User should able to search the quote in Portal"")",Chrome 115.0.0.0,,,2024-04-12 02:27:17,2024-04-12 02:27:17,0.005s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Quote_Header_NewBusinessDashboard""), ""New Business Dashboard"")",Chrome 115.0.0.0,,,2024-04-12 02:27:17,2024-04-12 02:27:48,30.235s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Quote_TextBox_SearchFor""), SubmissionNumber)",Chrome 115.0.0.0,,,2024-04-12 02:27:48,2024-04-12 02:28:08,20.536s,PASSED
waitForPageLoad(10),Chrome 115.0.0.0,,,2024-04-12 02:28:08,2024-04-12 02:28:08,0.018s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Quote_Button_Search""))",Chrome 115.0.0.0,,,2024-04-12 02:28:08,2024-04-12 02:28:09,0.419s,PASSED
waitForPageLoad(10),Chrome 115.0.0.0,,,2024-04-12 02:28:09,2024-04-12 02:28:09,0.017s,PASSED
"click(findTestObject(""Portal/Portal_Quote_Table_QuoteNum"", [""SubmissionNumber"":SubmissionNumber]))",Chrome 115.0.0.0,,,2024-04-12 02:28:09,2024-04-12 02:28:10,1.553s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:28:10,2024-04-12 02:28:11,0.521s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:28:11,2024-04-12 02:28:24,13.834s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"")",Chrome 115.0.0.0,,,2024-04-12 02:28:24,2024-04-12 02:28:25,0.447s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-12 02:28:25,2024-04-12 02:28:27,1.915s,PASSED
"click(findTestObject(""Portal/Portal_Common_Button_NextPayment""))",Chrome 115.0.0.0,,,2024-04-12 02:28:27,2024-04-12 02:28:27,0.511s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 9: Payment"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:28:27,2024-04-12 02:28:38,10.697s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 9: Payment"")",Chrome 115.0.0.0,,,2024-04-12 02:28:38,2024-04-12 02:28:39,0.802s,FAILED
,,,,,,,
Test Cases/Portal_WorkersCompensation/WC_SmokeTest_AllState/Portal_SmokeTest_ILState,Chrome 115.0.0.0,,,2024-04-12 02:28:39,2024-04-12 02:34:56,6m - 17.078s,FAILED
"comment(""Portal Smoke Test"")",Chrome 115.0.0.0,,,2024-04-12 02:28:40,2024-04-12 02:28:40,0.004s,PASSED
"callTestCase(findTestCase(""Portal_Pages/Portal_CommonScreens/Portal_Login""), [""Portal_Username"":Portal_Username, ""Portal_Password"":Portal_Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:28:40,2024-04-12 02:29:38,58.382s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Tab_Quote""))",Chrome 115.0.0.0,,,2024-04-12 02:29:38,2024-04-12 02:29:53,14.457s,PASSED
"comment(""User is able to Initiate the quote successfully"")",Chrome 115.0.0.0,,,2024-04-12 02:29:53,2024-04-12 02:29:53,0.003s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Quote_Header_NewBusinessDashboard""), ""New Business Dashboard"")",Chrome 115.0.0.0,,,2024-04-12 02:29:53,2024-04-12 02:30:23,30.202s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Quote_Title_StartANewBusiness""))",Chrome 115.0.0.0,,,2024-04-12 02:30:23,2024-04-12 02:30:53,30.256s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Quote_Dropdown_SelectLineOfBusiness""))",Chrome 115.0.0.0,,,2024-04-12 02:30:53,2024-04-12 02:31:23,30.268s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_LOB_TypeList_WorkersComp""))",Chrome 115.0.0.0,,,2024-04-12 02:31:23,2024-04-12 02:31:54,30.225s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_Next""))",Chrome 115.0.0.0,,,2024-04-12 02:31:54,2024-04-12 02:32:25,31.392s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_PreQual_Title_PreQualification""), ""Pre-Qualification"")",Chrome 115.0.0.0,,,2024-04-12 02:32:25,2024-04-12 02:32:28,2.750s,PASSED
"comment(""Prequalification statement should be displayed."")",Chrome 115.0.0.0,,,2024-04-12 02:32:28,2024-04-12 02:32:28,0.002s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PreQual_CheckBox_RiskDoesNotHaveAny""))",Chrome 115.0.0.0,,,2024-04-12 02:32:28,2024-04-12 02:32:28,0.562s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PreQual_Button_Agree""))",Chrome 115.0.0.0,,,2024-04-12 02:32:28,2024-04-12 02:32:29,0.531s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_AccInfo_Header_AccInfo""), ""Step 1: Account Information"", 10)",Chrome 115.0.0.0,,,2024-04-12 02:32:29,2024-04-12 02:32:40,11.311s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_AccInfo_Header_AccInfo""), ""Step 1: Account Information"")",Chrome 115.0.0.0,,,2024-04-12 02:32:40,2024-04-12 02:32:41,0.483s,PASSED
"comment(""User successfully navigated to Account Information screen"")",Chrome 115.0.0.0,,,2024-04-12 02:32:41,2024-04-12 02:32:41,0.003s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_Dropdown_SearchOrQuoteFor""))",Chrome 115.0.0.0,,,2024-04-12 02:32:41,2024-04-12 02:32:41,0.557s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_TypeList_Individual""))",Chrome 115.0.0.0,,,2024-04-12 02:32:41,2024-04-12 02:32:42,0.538s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_FirstName""), ""Auto_FirstName"")",Chrome 115.0.0.0,,,2024-04-12 02:32:42,2024-04-12 02:32:43,1.027s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_LastName""), ""LastName"" + RandomStringUtils.randomAlphabetic(5))",Chrome 115.0.0.0,,,2024-04-12 02:32:43,2024-04-12 02:32:44,0.925s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_ZipCode""), ""60614"")",Chrome 115.0.0.0,,,2024-04-12 02:32:44,2024-04-12 02:32:44,0.881s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_Button_CreateNewAcc""))",Chrome 115.0.0.0,,,2024-04-12 02:32:44,2024-04-12 02:32:45,0.699s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_AccInfo_SubTitle_AddNewAcc""), ""Add a New Account"")",Chrome 115.0.0.0,,,2024-04-12 02:32:45,2024-04-12 02:32:46,1.215s,PASSED
"mouseOver(findTestObject(""Object Repository/Portal/Portal_AccountInfo_Dropdown_ProducerCode""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-12 02:32:46,2024-04-12 02:32:47,0.631s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_Address""), ""10850 Lincoln Trail"")",Chrome 115.0.0.0,,,2024-04-12 02:32:47,2024-04-12 02:32:48,0.988s,PASSED
