Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_NextLoc""))",Chrome 115.0.0.0,,,2024-04-09 13:50:26,2024-04-09 13:50:26,0.555s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_Loc_Header_Loc""), ""Step 3: Locations"", 10)",Chrome 115.0.0.0,,,2024-04-09 13:50:26,2024-04-09 13:50:40,13.975s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Loc_Header_Loc""), ""Step 3: Locations"")",Chrome 115.0.0.0,,,2024-04-09 13:50:40,2024-04-09 13:50:41,0.515s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_MaxNumOfEmp""), ""51"")",Chrome 115.0.0.0,,,2024-04-09 13:50:41,2024-04-09 13:50:42,1.028s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_WorkClassification""))",Chrome 115.0.0.0,,,2024-04-09 13:50:42,2024-04-09 13:50:43,0.927s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Loc_WorkClassification_TypeList_0005""))",Chrome 115.0.0.0,,,2024-04-09 13:50:43,2024-04-09 13:50:43,0.664s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_TotalPayroll""), ""5000"")",Chrome 115.0.0.0,,,2024-04-09 13:50:43,2024-04-09 13:50:44,1.038s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_FullTimeEmployees""), ""10"")",Chrome 115.0.0.0,,,2024-04-09 13:50:44,2024-04-09 13:50:45,0.934s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Loc_TextBox_PartTimeEmployees""), ""10"")",Chrome 115.0.0.0,,,2024-04-09 13:50:45,2024-04-09 13:50:47,1.079s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Loc_Button_Save""))",Chrome 115.0.0.0,,,2024-04-09 13:50:47,2024-04-09 13:50:47,0.674s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:50:47,2024-04-09 13:50:48,0.972s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_NextStateCov""))",Chrome 115.0.0.0,,,2024-04-09 13:50:48,2024-04-09 13:50:49,0.553s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_Cov_Header_Coverages""), ""Step 4: Coverages"", 10)",Chrome 115.0.0.0,,,2024-04-09 13:50:49,2024-04-09 13:51:01,12.592s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Cov_Header_Coverages""), ""Step 4: Coverages"")",Chrome 115.0.0.0,,,2024-04-09 13:51:01,2024-04-09 13:51:02,0.544s,PASSED
"click(findTestObject(""Portal/Portal_StateCov_Chkbox_ExpRating""))",Chrome 115.0.0.0,,,2024-04-09 13:51:02,2024-04-09 13:51:02,0.650s,PASSED
"setText(findTestObject(""Portal/Portal_StateCov_input_ExpRating""), ""3.22"")",Chrome 115.0.0.0,,,2024-04-09 13:51:02,2024-04-09 13:51:05,2.487s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_StateCov_Button_NextLineCov""))",Chrome 115.0.0.0,,,2024-04-09 13:51:05,2024-04-09 13:51:06,0.631s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_LineCov_button_NextSupplementalQues""))",Chrome 115.0.0.0,,,2024-04-09 13:51:06,2024-04-09 13:51:08,2.430s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Supplemental_CheckBox_IhaveReviewed""))",Chrome 115.0.0.0,,,2024-04-09 13:51:08,2024-04-09 13:51:11,3.292s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:51:11,2024-04-09 13:51:13,1.932s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_NextQuote""))",Chrome 115.0.0.0,,,2024-04-09 13:51:13,2024-04-09 13:51:14,0.632s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_Quote_Header_Quote""), ""Step 6: Quote"", 10)",Chrome 115.0.0.0,,,2024-04-09 13:51:14,2024-04-09 13:51:36,22.421s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Quote_Header_Quote""), ""Step 6: Quote"")",Chrome 115.0.0.0,,,2024-04-09 13:51:36,2024-04-09 13:51:37,0.456s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Portal/Portal_Quote_Label_SubmissionNum""), 30)",Chrome 115.0.0.0,,,2024-04-09 13:51:37,2024-04-09 13:51:37,0.401s,PASSED
"SubmissionNumber = getText(findTestObject(""Object Repository/Portal/Portal_Quote_Label_SubmissionNum""))",Chrome 115.0.0.0,,,2024-04-09 13:51:37,2024-04-09 13:51:38,0.401s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:51:38,2024-04-09 13:51:40,1.988s,PASSED
"click(findTestObject(""Portal/Portal_Quote_Button_NextAdditionalInfo""))",Chrome 115.0.0.0,,,2024-04-09 13:51:40,2024-04-09 13:51:40,0.597s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 7: Additional Info"", 10)",Chrome 115.0.0.0,,,2024-04-09 13:51:40,2024-04-09 13:51:53,13.173s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 7: Additional Info"")",Chrome 115.0.0.0,,,2024-04-09 13:51:53,2024-04-09 13:51:54,0.484s,PASSED
"setText(findTestObject(""Portal/Portal_AddInfo_TextArea_DescriptionOfOp""), ""Individual"")",Chrome 115.0.0.0,,,2024-04-09 13:51:54,2024-04-09 13:51:55,1.236s,PASSED
"setText(findTestObject(""Portal/Portal_AccAndInsCont_TextBox_FirstName""), ""AccAndIns_FirstName"")",Chrome 115.0.0.0,,,2024-04-09 13:51:55,2024-04-09 13:51:56,1.203s,PASSED
"setText(findTestObject(""Portal/Portal_AccAndInsCont_TextBox_LastName""), ""LastName"" + RandomStringUtils.randomAlphabetic(5))",Chrome 115.0.0.0,,,2024-04-09 13:51:56,2024-04-09 13:51:57,1.031s,PASSED
"sendKeys(findTestObject(""Portal/Portal_AccAndIns_TextBox_PhoneNum""), Keys.chord(""8567123411""))",Chrome 115.0.0.0,,,2024-04-09 13:51:57,2024-04-09 13:51:58,0.588s,PASSED
"click(findTestObject(""Portal/Portal_Common_Button_Save""))",Chrome 115.0.0.0,,,2024-04-09 13:51:58,2024-04-09 13:51:58,0.574s,PASSED
"setText(findTestObject(""Portal/Portal_AccInfo_TextBox_FirstName""), ""Test"")",Chrome 115.0.0.0,,,2024-04-09 13:51:58,2024-04-09 13:51:59,0.979s,PASSED
"setText(findTestObject(""Portal/Portal_AccInfo_TextBox_LastName""), ""Person"")",Chrome 115.0.0.0,,,2024-04-09 13:51:59,2024-04-09 13:52:00,0.844s,PASSED
"setText(findTestObject(""Portal/Portal_FirstCall_TextBox_EmailAddress""), ""ssomasundaram@hastingsmutual.com"")",Chrome 115.0.0.0,,,2024-04-09 13:52:00,2024-04-09 13:52:02,1.300s,PASSED
"setText(findTestObject(""Portal/Portal_AdditionalInfo_input_IA_BureauID""), ""756787655"")",Chrome 115.0.0.0,,,2024-04-09 13:52:02,2024-04-09 13:52:03,1.162s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:52:03,2024-04-09 13:52:05,2.691s,PASSED
"click(findTestObject(""Portal/Portal_Common_Button_NextReview""))",Chrome 115.0.0.0,,,2024-04-09 13:52:05,2024-04-09 13:52:06,0.564s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"", 10)",Chrome 115.0.0.0,,,2024-04-09 13:52:06,2024-04-09 13:52:27,20.724s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"")",Chrome 115.0.0.0,,,2024-04-09 13:52:27,2024-04-09 13:52:27,0.493s,PASSED
"comment(""User should be able to quote the submission in Portal"")",Chrome 115.0.0.0,,,2024-04-09 13:52:27,2024-04-09 13:52:27,0.003s,PASSED
SubmissionNumber = SubmissionNumber,Chrome 115.0.0.0,,,2024-04-09 13:52:27,2024-04-09 13:52:27,0.001s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:52:27,2024-04-09 13:52:29,1.858s,PASSED
"comment(""Login to PC and approve UW issues"")",Chrome 115.0.0.0,,,2024-04-09 13:52:29,2024-04-09 13:52:29,0.004s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_Login""), [""PC_Username"":PC_Username, ""PC_Password"":PC_Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-09 13:52:29,2024-04-09 13:53:19,49.735s,PASSED
"SubmissionNumber = SubmissionNumber.replace(""Quote No. "", """")",Chrome 115.0.0.0,,,2024-04-09 13:53:19,2024-04-09 13:53:19,0.003s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_SearchSubmission""), [""SubmissionNumber"":SubmissionNumber], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-09 13:53:19,2024-04-09 13:53:22,2.943s,PASSED
"click(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_Common_LeftPanel_RiskAnalysis""))",Chrome 115.0.0.0,,,2024-04-09 13:53:22,2024-04-09 13:53:23,1.458s,PASSED
"verifyElementText(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_Common_Label_Title""), ""Risk Analysis"")",Chrome 115.0.0.0,,,2024-04-09 13:53:23,2024-04-09 13:53:25,1.493s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_RiskAnalysisScreen_ApproveUWIssues""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-09 13:53:25,2024-04-09 13:53:41,16.620s,PASSED
"click(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_Common_Button_ReleaseLock""), OPTIONAL)",Chrome 115.0.0.0,,,2024-04-09 13:53:41,2024-04-09 13:54:15,33.597s,PASSED
"selectOptionByLabel(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_UWActivity_Dropdown_AssignTo""), ""Test Processor3 (Renewal Com Proc)"", false, OPTIONAL)",Chrome 115.0.0.0,,,2024-04-09 13:54:15,2024-04-09 13:54:48,33.494s,PASSED
"click(findTestObject(""PolicyCenter/PolicyCenterObjects/PC_UWActivity_Button_Release""), OPTIONAL)",Chrome 115.0.0.0,,,2024-04-09 13:54:48,2024-04-09 13:55:22,33.495s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:55:22,2024-04-09 13:55:23,0.705s,PASSED
"callTestCase(findTestCase(""PolicyCenter_Pages/PC_CommonScreens/PC_LogOut""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-09 13:55:23,2024-04-09 13:55:25,1.942s,PASSED
"callTestCase(findTestCase(""Portal_Pages/Portal_CommonScreens/Portal_Login""), [""Portal_Username"":Portal_Username, ""Portal_Password"":Portal_Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-09 13:55:25,2024-04-09 13:56:22,57.160s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Tab_Quote""))",Chrome 115.0.0.0,,,2024-04-09 13:56:22,2024-04-09 13:56:29,6.829s,PASSED
"comment(""User should able to search the quote in Portal"")",Chrome 115.0.0.0,,,2024-04-09 13:56:29,2024-04-09 13:56:29,0.006s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Quote_Header_NewBusinessDashboard""), ""New Business Dashboard"")",Chrome 115.0.0.0,,,2024-04-09 13:56:29,2024-04-09 13:56:59,30.240s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_Quote_TextBox_SearchFor""), SubmissionNumber)",Chrome 115.0.0.0,,,2024-04-09 13:56:59,2024-04-09 13:57:44,44.921s,PASSED
waitForPageLoad(10),Chrome 115.0.0.0,,,2024-04-09 13:57:44,2024-04-09 13:57:44,0.023s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Quote_Button_Search""))",Chrome 115.0.0.0,,,2024-04-09 13:57:44,2024-04-09 13:57:44,0.437s,PASSED
waitForPageLoad(10),Chrome 115.0.0.0,,,2024-04-09 13:57:44,2024-04-09 13:57:44,0.033s,PASSED
"click(findTestObject(""Portal/Portal_Quote_Table_QuoteNum"", [""SubmissionNumber"":SubmissionNumber]))",Chrome 115.0.0.0,,,2024-04-09 13:57:44,2024-04-09 13:57:48,4.067s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:57:48,2024-04-09 13:57:49,0.505s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"", 10)",Chrome 115.0.0.0,,,2024-04-09 13:57:49,2024-04-09 13:58:02,13.569s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 8: Review"")",Chrome 115.0.0.0,,,2024-04-09 13:58:02,2024-04-09 13:58:03,0.446s,PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2024-04-09 13:58:03,2024-04-09 13:58:05,1.827s,PASSED
"click(findTestObject(""Portal/Portal_Common_Button_NextPayment""))",Chrome 115.0.0.0,,,2024-04-09 13:58:05,2024-04-09 13:58:05,0.591s,PASSED
"waitForElementHasAttribute(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 9: Payment"", 10)",Chrome 115.0.0.0,,,2024-04-09 13:58:05,2024-04-09 13:58:16,10.900s,PASSED
"verifyElementText(findTestObject(""Portal/Portal_Common_Label_Header""), ""Step 9: Payment"")",Chrome 115.0.0.0,,,2024-04-09 13:58:16,2024-04-09 13:58:17,0.712s,FAILED
,,,,,,,
Test Cases/Portal_WorkersCompensation/WC_SmokeTest_AllState/Portal_SmokeTest_ILState,Chrome 115.0.0.0,,,2024-04-09 13:58:17,2024-04-09 14:04:34,6m - 17.014s,FAILED
"comment(""Portal Smoke Test"")",Chrome 115.0.0.0,,,2024-04-09 13:58:18,2024-04-09 13:58:18,0.010s,PASSED
"callTestCase(findTestCase(""Portal_Pages/Portal_CommonScreens/Portal_Login""), [""Portal_Username"":Portal_Username, ""Portal_Password"":Portal_Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-09 13:58:18,2024-04-09 13:59:16,58.371s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Tab_Quote""))",Chrome 115.0.0.0,,,2024-04-09 13:59:16,2024-04-09 13:59:27,10.941s,PASSED
"comment(""User is able to Initiate the quote successfully"")",Chrome 115.0.0.0,,,2024-04-09 13:59:27,2024-04-09 13:59:27,0.001s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_Quote_Header_NewBusinessDashboard""), ""New Business Dashboard"")",Chrome 115.0.0.0,,,2024-04-09 13:59:27,2024-04-09 13:59:57,30.243s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Quote_Title_StartANewBusiness""))",Chrome 115.0.0.0,,,2024-04-09 13:59:57,2024-04-09 14:00:28,30.276s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Quote_Dropdown_SelectLineOfBusiness""))",Chrome 115.0.0.0,,,2024-04-09 14:00:28,2024-04-09 14:00:58,30.271s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_LOB_TypeList_WorkersComp""))",Chrome 115.0.0.0,,,2024-04-09 14:00:58,2024-04-09 14:01:28,30.256s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_Common_Button_Next""))",Chrome 115.0.0.0,,,2024-04-09 14:01:28,2024-04-09 14:02:00,31.593s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_PreQual_Title_PreQualification""), ""Pre-Qualification"")",Chrome 115.0.0.0,,,2024-04-09 14:02:00,2024-04-09 14:02:02,1.861s,PASSED
"comment(""Prequalification statement should be displayed."")",Chrome 115.0.0.0,,,2024-04-09 14:02:02,2024-04-09 14:02:02,0.001s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PreQual_CheckBox_RiskDoesNotHaveAny""))",Chrome 115.0.0.0,,,2024-04-09 14:02:02,2024-04-09 14:02:02,0.480s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_PreQual_Button_Agree""))",Chrome 115.0.0.0,,,2024-04-09 14:02:02,2024-04-09 14:02:03,0.554s,PASSED
"waitForElementHasAttribute(findTestObject(""Object Repository/Portal/Portal_AccInfo_Header_AccInfo""), ""Step 1: Account Information"", 10)",Chrome 115.0.0.0,,,2024-04-09 14:02:03,2024-04-09 14:02:14,11.264s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_AccInfo_Header_AccInfo""), ""Step 1: Account Information"")",Chrome 115.0.0.0,,,2024-04-09 14:02:14,2024-04-09 14:02:14,0.427s,PASSED
"comment(""User successfully navigated to Account Information screen"")",Chrome 115.0.0.0,,,2024-04-09 14:02:14,2024-04-09 14:02:14,0.002s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_Dropdown_SearchOrQuoteFor""))",Chrome 115.0.0.0,,,2024-04-09 14:02:14,2024-04-09 14:02:15,0.542s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_TypeList_Individual""))",Chrome 115.0.0.0,,,2024-04-09 14:02:15,2024-04-09 14:02:15,0.533s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_FirstName""), ""Auto_FirstName"")",Chrome 115.0.0.0,,,2024-04-09 14:02:15,2024-04-09 14:02:16,1.130s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_LastName""), ""LastName"" + RandomStringUtils.randomAlphabetic(5))",Chrome 115.0.0.0,,,2024-04-09 14:02:16,2024-04-09 14:02:17,0.949s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_ZipCode""), ""60614"")",Chrome 115.0.0.0,,,2024-04-09 14:02:17,2024-04-09 14:02:18,0.938s,PASSED
"click(findTestObject(""Object Repository/Portal/Portal_AccInfo_Button_CreateNewAcc""))",Chrome 115.0.0.0,,,2024-04-09 14:02:18,2024-04-09 14:02:19,0.600s,PASSED
"verifyElementText(findTestObject(""Object Repository/Portal/Portal_AccInfo_SubTitle_AddNewAcc""), ""Add a New Account"")",Chrome 115.0.0.0,,,2024-04-09 14:02:19,2024-04-09 14:02:20,1.195s,PASSED
"mouseOver(findTestObject(""Object Repository/Portal/Portal_AccountInfo_Dropdown_ProducerCode""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2024-04-09 14:02:20,2024-04-09 14:02:21,0.729s,PASSED
"setText(findTestObject(""Object Repository/Portal/Portal_AccInfo_TextBox_Address""), ""10850 Lincoln Trail"")",Chrome 115.0.0.0,,,2024-04-09 14:02:21,2024-04-09 14:02:22,0.860s,PASSED
